using ndc
-0.104934 -0.321752 0.853657
-0.103915 -0.321885 0.853478
-0.104354 -0.321951 0.853502
-0.104728 -0.322033 0.853541
-0.103454 -0.32187 0.853452
-0.103032 -0.321897 0.853446
-0.103403 -0.321503 0.853584
-0.102978 -0.321526 0.853579
-0.102911 -0.321222 0.853713
-0.102866 -0.321105 0.85381
-0.103359 -0.3212 0.853724
-0.103338 -0.321068 0.853832
-0.103933 -0.321231 0.853735
-0.103984 -0.320978 0.853853
-0.105325 -0.321064 0.853774
-0.105125 -0.321482 0.853761
-0.104703 -0.320968 0.853783
-0.104564 -0.321342 0.853732
-0.103138 -0.322945 0.85318
-0.102754 -0.323229 0.853151
-0.102755 -0.323004 0.853184
-0.102745 -0.32277 0.853236
-0.102733 -0.322549 0.853291
-0.102716 -0.322288 0.853365
-0.102695 -0.321942 0.853474
-0.102662 -0.321573 0.853597
-0.102614 -0.321276 0.853706
-0.102582 -0.321162 0.853774
-0.102713 -0.323411 0.853144
-0.104057 -0.319214 0.854444
-0.10425 -0.319064 0.854203
-0.104247 -0.319273 0.854332
-0.105811 -0.319755 0.853546
-0.105104 -0.319911 0.853687
-0.104475 -0.320326 0.853913
-0.10602 -0.319485 0.853599
-0.105286 -0.319668 0.853762
-0.10461 -0.320152 0.853999
-0.105563 -0.320388 0.853653
-0.104908 -0.320417 0.85373
-0.104308 -0.320611 0.853882
-0.10402 -0.320916 0.853938
-0.10408 -0.320902 0.853995
-0.104164 -0.320647 0.854002
-0.103345 -0.318753 0.854501
-0.103185 -0.318449 0.854213
-0.103759 -0.318871 0.854662
-0.103615 -0.318591 0.854538
-0.103498 -0.318254 0.854296
-0.104141 -0.318862 0.854781
-0.104048 -0.318496 0.854719
-0.103955 -0.318125 0.854541
-0.102801 -0.319344 0.854569
-0.102787 -0.31884 0.854382
-0.102802 -0.318432 0.854122
-0.103109 -0.318862 0.854456
-0.10565 -0.321706 0.85455
-0.105365 -0.322143 0.854424
-0.104934 -0.322574 0.854231
-0.1044 -0.322972 0.854011
-0.103071 -0.323533 0.853832
-0.103618 -0.323417 0.853835
-0.103952 -0.323301 0.853795
-0.105284 -0.321837 0.853733
-0.105516 -0.321593 0.853842
-0.105748 -0.321232 0.853869
-0.104766 -0.322342 0.853505
-0.105015 -0.322096 0.853611
-0.104474 -0.322653 0.853383
-0.104597 -0.322524 0.853432
-0.104325 -0.322753 0.853341
-0.104873 -0.317606 0.854941
-0.104725 -0.317316 0.854564
-0.10397 -0.317546 0.855113
-0.103866 -0.317229 0.854575
-0.103911 -0.317736 0.854282
-0.103706 -0.31742 0.854059
-0.104604 -0.318073 0.854928
-0.104624 -0.317652 0.854617
-0.104356 -0.317321 0.854306
-0.103161 -0.318017 0.853947
-0.103126 -0.317745 0.853829
-0.103448 -0.317878 0.854055
-0.103306 -0.317584 0.853892
-0.102804 -0.318047 0.853906
-0.102822 -0.317717 0.853802
-0.103542 -0.317161 0.854202
-0.103148 -0.317265 0.853972
-0.102916 -0.317458 0.853834
-0.102599 -0.325223 0.854563
-0.102539 -0.325268 0.854645
-0.102667 -0.325268 0.85466
-0.102556 -0.325317 0.854769
-0.102577 -0.325361 0.854893
-0.1027 -0.325313 0.854772
-0.102735 -0.325352 0.854889
-0.102802 -0.325244 0.854667
-0.102874 -0.325281 0.854787
-0.102905 -0.325307 0.854902
-0.103074 -0.32523 0.854833
-0.10304 -0.325218 0.854961
-0.104045 -0.325237 0.855372
-0.104059 -0.325288 0.855434
-0.104089 -0.325305 0.855516
-0.104211 -0.325202 0.855388
-0.104231 -0.325236 0.855444
-0.104272 -0.325243 0.855518
-0.104335 -0.325176 0.855416
-0.104389 -0.325175 0.855466
-0.104443 -0.32517 0.855533
-0.10405 -0.325141 0.855342
-0.10424 -0.325123 0.855359
-0.104413 -0.325106 0.855412
-0.103835 -0.325071 0.855365
-0.103602 -0.325139 0.855358
-0.103849 -0.3252 0.855349
-0.103617 -0.325265 0.855336
-0.103862 -0.325293 0.855375
-0.103637 -0.325353 0.855361
-0.103877 -0.325349 0.855436
-0.103652 -0.325407 0.855421
-0.103897 -0.32537 0.855515
-0.103662 -0.325431 0.855499
-0.103083 -0.325194 0.855173
-0.102982 -0.325235 0.855042
-0.103095 -0.325325 0.855147
-0.102957 -0.325326 0.855019
-0.102995 -0.325416 0.855173
-0.10282 -0.325385 0.855017
-0.102628 -0.325405 0.855016
-0.102694 -0.32545 0.855144
-0.10272 -0.325498 0.855271
-0.102725 -0.325532 0.855387
-0.103027 -0.325478 0.855303
-0.103034 -0.325511 0.855412
-0.103362 -0.325478 0.855457
-0.103356 -0.32545 0.855368
-0.103342 -0.325394 0.855291
-0.103347 -0.325308 0.855263
-0.103347 -0.325183 0.855289
-0.102837 -0.325029 0.855155
-0.102957 -0.325129 0.855074
-0.102897 -0.325108 0.855139
-0.104529 -0.325084 0.85549
-0.104599 -0.325074 0.85557
-0.10461 -0.325101 0.855638
-0.104474 -0.325181 0.855598
-0.104555 -0.325146 0.855691
-0.104477 -0.325193 0.855648
-0.104361 -0.325226 0.855666
-0.104179 -0.325273 0.855682
-0.104422 -0.325188 0.85573
-0.104227 -0.325236 0.85575
-0.103018 -0.32549 0.855657
-0.103015 -0.325509 0.855578
-0.102714 -0.32552 0.85564
-0.102712 -0.325536 0.855563
-0.102719 -0.325542 0.855483
-0.103025 -0.325518 0.8555
-0.103349 -0.325469 0.85561
-0.103675 -0.325413 0.855648
-0.103356 -0.325482 0.855537
-0.103668 -0.32543 0.855577
-0.103354 -0.325445 0.855683
-0.103688 -0.325384 0.855713
-0.103181 -0.325109 0.855052
-0.10305 -0.324986 0.855188
-0.104131 -0.325297 0.855603
-0.104316 -0.32524 0.855595
-0.103952 -0.325341 0.855675
-0.103981 -0.325307 0.85574
-0.103922 -0.325364 0.855599
-0.103889 -0.324779 0.855392
-0.103837 -0.324707 0.855453
-0.10397 -0.324807 0.855395
-0.103881 -0.324725 0.855459
-0.103951 -0.324864 0.8554
-0.103896 -0.324773 0.855453
-0.103597 -0.324978 0.855422
-0.103577 -0.324824 0.855482
-0.103359 -0.325019 0.855371
-0.103349 -0.324865 0.855439
-0.103122 -0.325027 0.855296
-0.103166 -0.324902 0.855379
-0.102875 -0.3249 0.855255
-0.102976 -0.324805 0.855334
-0.103087 -0.324841 0.855306
-0.103174 -0.32475 0.855392
-0.103415 -0.324802 0.85536
-0.103459 -0.324711 0.855448
-0.102926 -0.32497 0.855255
-0.10305 -0.324843 0.855359
-0.103808 -0.324921 0.855422
-0.103776 -0.324788 0.855478
-0.103693 -0.324777 0.855389
-0.103696 -0.324695 0.855465
-0.103523 -0.324724 0.85549
-0.103736 -0.324705 0.855493
-0.10327 -0.324767 0.85544
-0.102592 -0.321306 0.853783
-0.102636 -0.321623 0.853741
-0.102876 -0.321258 0.853837
-0.102929 -0.321592 0.853797
-0.103313 -0.321579 0.853825
-0.103682 -0.321582 0.853837
-0.103307 -0.321237 0.853864
-0.103745 -0.321228 0.853879
-0.102837 -0.32067 0.854474
-0.103263 -0.320692 0.854487
-0.102828 -0.321208 0.854326
-0.103237 -0.321218 0.854341
-0.102802 -0.321657 0.854154
-0.103185 -0.321663 0.85417
-0.10314 -0.322096 0.853981
-0.103111 -0.322537 0.853787
-0.102774 -0.322091 0.853964
-0.102754 -0.322534 0.85377
-0.103104 -0.323318 0.853474
-0.103122 -0.323489 0.853407
-0.103147 -0.323544 0.853379
-0.102755 -0.323336 0.853455
-0.102767 -0.323519 0.853393
-0.102782 -0.323583 0.853371
-0.103655 -0.320738 0.854476
-0.103946 -0.320781 0.854447
-0.103608 -0.321225 0.854334
-0.103889 -0.321226 0.854312
-0.103537 -0.321661 0.854167
-0.103813 -0.321653 0.854148
-0.103794 -0.322084 0.853963
-0.103796 -0.32252 0.853774
-0.1035 -0.322093 0.853979
-0.103484 -0.322531 0.853787
-0.10282 -0.320004 0.85458
-0.10324 -0.32004 0.854597
-0.103705 -0.323216 0.853498
-0.103768 -0.323265 0.853471
-0.103813 -0.32328 0.85345
-0.103457 -0.323282 0.853484
-0.103479 -0.323425 0.853422
-0.103511 -0.323465 0.853395
-0.102749 -0.32298 0.853589
-0.1031 -0.322975 0.853608
-0.103632 -0.320176 0.854582
-0.103921 -0.320298 0.854539
-0.104043 -0.319844 0.854464
-0.104122 -0.319888 0.8544
-0.104054 -0.320345 0.854491
-0.10412 -0.320365 0.854425
-0.104088 -0.320796 0.854409
-0.104142 -0.320799 0.85435
-0.104106 -0.321215 0.85423
-0.104061 -0.321632 0.854081
-0.104041 -0.321222 0.854279
-0.103977 -0.321643 0.854119
-0.104191 -0.320835 0.854162
-0.104138 -0.321208 0.854087
-0.104125 -0.321612 0.853979
-0.104181 -0.320811 0.854262
-0.104136 -0.321209 0.854163
-0.104108 -0.321621 0.854032
-0.104216 -0.320406 0.85432
-0.1043 -0.319922 0.854283
-0.104311 -0.320471 0.8542
-0.104265 -0.320555 0.854088
-0.104151 -0.320867 0.85407
-0.103828 -0.323239 0.853375
-0.103997 -0.322891 0.853485
-0.104068 -0.322454 0.85363
-0.103664 -0.323196 0.853369
-0.103783 -0.32286 0.853474
-0.10385 -0.322429 0.853613
-0.103509 -0.323126 0.853379
-0.103534 -0.322837 0.853468
-0.103577 -0.322414 0.853603
-0.103 -0.321993 0.853705
-0.103063 -0.322431 0.853581
-0.103322 -0.321983 0.853728
-0.103324 -0.322419 0.853596
-0.103632 -0.321984 0.853737
-0.10405 -0.321599 0.853889
-0.10405 -0.321221 0.853957
-0.103922 -0.32159 0.853857
-0.103952 -0.321223 0.853912
-0.103357 -0.323196 0.853361
-0.103125 -0.323238 0.853346
-0.103454 -0.323363 0.853323
-0.103164 -0.323431 0.853305
-0.10355 -0.323428 0.853322
-0.103199 -0.323509 0.853304
-0.103886 -0.323276 0.853408
-0.10408 -0.322925 0.853524
-0.10416 -0.322486 0.853677
-0.103894 -0.323263 0.853389
-0.104084 -0.322912 0.853502
-0.104159 -0.322473 0.853651
-0.103892 -0.321997 0.853751
-0.10407 -0.322014 0.853774
-0.104066 -0.322063 0.85391
-0.104068 -0.322505 0.853733
-0.103971 -0.322073 0.853939
-0.103977 -0.322512 0.853756
-0.103468 -0.322959 0.853612
-0.103767 -0.322938 0.853605
-0.104153 -0.322041 0.853837
-0.104124 -0.322052 0.853874
-0.104126 -0.322497 0.853705
-0.104109 -0.321213 0.854017
-0.104111 -0.321605 0.853931
-0.104147 -0.322029 0.853803
-0.103574 -0.323471 0.853352
-0.103197 -0.32356 0.853334
-0.103854 -0.323281 0.853429
-0.103545 -0.323474 0.853373
-0.103174 -0.323561 0.853356
-0.103922 -0.322938 0.853589
-0.103996 -0.322937 0.853569
-0.103585 -0.323458 0.853334
-0.103208 -0.323545 0.853316
-0.104046 -0.322933 0.853547
-0.102799 -0.323259 0.853324
-0.10281 -0.323464 0.853289
-0.102817 -0.323551 0.853295
-0.103326 -0.322855 0.853461
-0.103097 -0.322878 0.853448
-0.102698 -0.322008 0.85366
-0.102754 -0.322436 0.85355
-0.102784 -0.322887 0.853423
-0.102797 -0.323605 0.85335
-0.10281 -0.323606 0.853328
-0.102817 -0.323591 0.85331
-0.111806 -0.321849 0.857056
-0.112162 -0.321746 0.856957
-0.112472 -0.321643 0.856847
-0.111261 -0.322017 0.856811
-0.111606 -0.321914 0.856693
-0.111909 -0.321813 0.856579
-0.110709 -0.322191 0.856611
-0.111052 -0.322084 0.856491
-0.111359 -0.321982 0.856375
-0.112973 -0.321437 0.856649
-0.113215 -0.321321 0.856568
-0.112431 -0.321607 0.856381
-0.112696 -0.321491 0.856296
-0.111905 -0.321774 0.856167
-0.112186 -0.321655 0.856069
-0.114349 -0.320824 0.857073
-0.113898 -0.321043 0.856845
-0.110321 -0.322303 0.856731
-0.110887 -0.322116 0.856932
-0.111469 -0.321932 0.857165
-0.109139 -0.322816 0.856083
-0.109509 -0.32264 0.8562
-0.112918 -0.321503 0.857153
-0.112575 -0.321613 0.857257
-0.112146 -0.321734 0.857326
-0.113238 -0.321386 0.857467
-0.112863 -0.321503 0.857565
-0.114447 -0.320727 0.858146
-0.11422 -0.320842 0.858185
-0.113761 -0.320816 0.859089
-0.113888 -0.3208 0.858932
-0.111639 -0.32188 0.856268
-0.112178 -0.321712 0.856475
-0.112737 -0.321541 0.856743
-0.112108 -0.321559 0.855606
-0.111945 -0.321692 0.855761
-0.111475 -0.321917 0.85601
-0.111715 -0.321812 0.855889
-0.105891 -0.32401 0.85637
-0.105866 -0.324183 0.856146
-0.105737 -0.323378 0.857267
-0.105711 -0.323189 0.857486
-0.105713 -0.32301 0.857665
-0.105737 -0.322889 0.857752
-0.105878 -0.323849 0.85659
-0.105839 -0.323698 0.856811
-0.105785 -0.323545 0.857038
-0.113748 -0.320937 0.858729
-0.113768 -0.320989 0.858505
-0.113474 -0.32106 0.858733
-0.113464 -0.32111 0.858533
-0.113453 -0.321276 0.857759
-0.113098 -0.321392 0.857847
-0.113601 -0.32117 0.858026
-0.113266 -0.321288 0.858096
-0.113391 -0.32119 0.858322
-0.113712 -0.32107 0.858272
-0.110594 -0.322244 0.856166
-0.110938 -0.322121 0.856247
-0.11088 -0.322141 0.856024
-0.111219 -0.322019 0.856128
-0.109905 -0.322456 0.85656
-0.110295 -0.322333 0.856475
-0.10972 -0.322537 0.856411
-0.11007 -0.322417 0.856395
-0.107887 -0.323092 0.856627
-0.108103 -0.322915 0.8568
-0.113442 -0.321289 0.856958
-0.113203 -0.321396 0.857051
-0.113545 -0.321272 0.857371
-0.106171 -0.324474 0.855585
-0.110451 -0.322122 0.854333
-0.110799 -0.322016 0.854754
-0.11055 -0.322197 0.854637
-0.111012 -0.321848 0.854812
-0.106495 -0.321585 0.852158
-0.106798 -0.321778 0.852415
-0.106943 -0.321212 0.852218
-0.107255 -0.321452 0.852482
-0.111743 -0.317407 0.863071
-0.111246 -0.317209 0.863337
-0.111471 -0.317302 0.86321
-0.111983 -0.317044 0.86477
-0.111388 -0.316941 0.864429
-0.111078 -0.316895 0.864116
-0.110987 -0.316874 0.863856
-0.11084 -0.317081 0.864123
-0.110928 -0.316933 0.863593
-0.111037 -0.317076 0.863466
-0.110673 -0.317293 0.864149
-0.117089 -0.318873 0.85777
-0.112862 -0.319273 0.861704
-0.112044 -0.319307 0.862022
-0.111251 -0.31932 0.862273
-0.11268 -0.319074 0.861947
-0.111834 -0.319108 0.862254
-0.111013 -0.319123 0.862493
-0.113544 -0.319004 0.861565
-0.113677 -0.319206 0.861312
-0.110488 -0.319353 0.862456
-0.110216 -0.319136 0.862684
-0.109978 -0.318949 0.862884
-0.115046 -0.319251 0.860249
-0.114447 -0.319331 0.860649
-0.112977 -0.319488 0.861454
-0.113754 -0.319415 0.861062
-0.113046 -0.319714 0.861198
-0.113777 -0.31963 0.860821
-0.109826 -0.318798 0.863044
-0.113091 -0.319946 0.860938
-0.112164 -0.319784 0.861555
-0.1123 -0.320049 0.861257
-0.113749 -0.319847 0.860596
-0.113681 -0.320069 0.860389
-0.114008 -0.320197 0.859933
-0.113583 -0.320297 0.860201
-0.114588 -0.320096 0.859434
-0.114341 -0.320128 0.859676
-0.114871 -0.320151 0.858971
-0.114759 -0.320107 0.859206
-0.114945 -0.320214 0.858706
-0.110629 -0.322226 0.856366
-0.110289 -0.322348 0.856296
-0.110249 -0.322374 0.856093
-0.11056 -0.322267 0.855919
-0.109914 -0.322482 0.856257
-0.114016 -0.320874 0.85848
-0.113978 -0.320821 0.858723
-0.113895 -0.321053 0.857961
-0.113762 -0.321159 0.857676
-0.113983 -0.320954 0.858226
-0.114887 -0.320535 0.857365
-0.113654 -0.321177 0.856879
-0.114636 -0.32069 0.857401
-0.106438 -0.322743 0.859503
-0.105046 -0.322952 0.858795
-0.104692 -0.32301 0.858815
-0.10431 -0.323063 0.858837
-0.106114 -0.322765 0.85927
-0.105738 -0.322807 0.859024
-0.105392 -0.322879 0.858777
-0.103602 -0.323524 0.858111
-0.103589 -0.323689 0.857883
-0.103581 -0.323857 0.857663
-0.104052 -0.323024 0.859117
-0.103877 -0.323116 0.858859
-0.103728 -0.323233 0.8586
-0.10364 -0.323371 0.85835
-0.10356 -0.324021 0.857448
-0.104356 -0.322907 0.859601
-0.10448 -0.322842 0.859834
-0.104655 -0.322757 0.860058
-0.104216 -0.322961 0.859363
-0.104627 -0.322591 0.860364
-0.105115 -0.322343 0.860693
-0.105607 -0.32229 0.860736
-0.106111 -0.32221 0.860803
-0.104535 -0.322345 0.860714
-0.107335 -0.322024 0.860902
-0.107966 -0.32194 0.8609
-0.106701 -0.322118 0.860864
-0.108139 -0.320723 0.861945
-0.108945 -0.320603 0.861881
-0.106724 -0.320952 0.861982
-0.107409 -0.320839 0.861977
-0.105361 -0.321198 0.861914
-0.106042 -0.321067 0.861965
-0.104681 -0.321353 0.861821
-0.114415 -0.315448 0.863113
-0.114807 -0.315395 0.863029
-0.115146 -0.315381 0.862961
-0.113378 -0.315802 0.863316
-0.113931 -0.315581 0.863202
-0.11252 -0.321346 0.859258
-0.103295 -0.32517 0.854912
-0.102682 -0.325179 0.854242
-0.112075 -0.316358 0.86345
-0.11224 -0.316376 0.8636
-0.112592 -0.316059 0.863294
-0.112812 -0.316097 0.863467
-0.111845 -0.316308 0.863313
-0.111604 -0.316566 0.863558
-0.111433 -0.316549 0.863439
-0.111294 -0.316681 0.863619
-0.111143 -0.316715 0.863551
-0.111013 -0.316815 0.863678
-0.111273 -0.316714 0.863717
-0.112006 -0.315928 0.86303
-0.112297 -0.316022 0.863182
-0.111702 -0.316578 0.863686
-0.115084 -0.315245 0.862572
-0.11456 -0.31511 0.862202
-0.115509 -0.315373 0.862923
-0.10714 -0.316675 0.851427
-0.105979 -0.316909 0.851267
-0.107554 -0.316739 0.851508
-0.10655 -0.31698 0.851351
-0.112225 -0.315106 0.852738
-0.11134 -0.315431 0.852457
-0.109468 -0.315993 0.851966
-0.108371 -0.316252 0.85172
-0.110438 -0.315723 0.852206
-0.116583 -0.312865 0.85508
-0.116093 -0.31321 0.854675
-0.115551 -0.313574 0.85427
-0.114928 -0.313948 0.853865
-0.114209 -0.314308 0.853484
-0.113442 -0.314664 0.853137
-0.108909 -0.316288 0.85172
-0.108061 -0.316474 0.851567
-0.109366 -0.316329 0.851817
-0.108498 -0.316526 0.851661
-0.110966 -0.31592 0.852181
-0.110565 -0.315851 0.852092
-0.110174 -0.31613 0.851986
-0.109718 -0.31608 0.851888
-0.111773 -0.315694 0.852408
-0.111407 -0.315601 0.852327
-0.108195 -0.316304 0.85156
-0.107008 -0.316559 0.85137
-0.103345 -0.317081 0.850997
-0.104449 -0.316983 0.851063
-0.105717 -0.316782 0.851194
-0.112639 -0.315 0.852815
-0.111807 -0.315311 0.852519
-0.109086 -0.316076 0.851744
-0.11004 -0.315848 0.851992
-0.110947 -0.315593 0.852248
-0.109586 -0.31756 0.851987
-0.110331 -0.317407 0.852145
-0.103914 -0.319627 0.851334
-0.104795 -0.31918 0.851349
-0.104698 -0.31967 0.851418
-0.10315 -0.319603 0.851293
-0.110613 -0.319544 0.85301
-0.107399 -0.318964 0.851821
-0.108174 -0.319068 0.852042
-0.106595 -0.31885 0.851612
-0.105758 -0.318742 0.851423
-0.104882 -0.318664 0.851267
-0.105025 -0.323135 0.852258
-0.10503 -0.323263 0.852479
-0.105494 -0.32282 0.852294
-0.105539 -0.322959 0.852516
-0.10594 -0.322478 0.852323
-0.10603 -0.322631 0.852556
-0.106503 -0.322291 0.852606
-0.106978 -0.321958 0.852668
-0.106366 -0.322125 0.852361
-0.107468 -0.321647 0.852732
-0.103051 -0.321547 0.851347
-0.1031 -0.324081 0.852771
-0.104523 -0.323407 0.852205
-0.104498 -0.323534 0.852437
-0.118059 -0.311845 0.85929
-0.11821 -0.312024 0.858894
-0.117413 -0.310901 0.859361
-0.117783 -0.311647 0.85965
-0.112613 -0.312236 0.863177
-0.112427 -0.31177 0.862969
-0.113383 -0.311994 0.862838
-0.113186 -0.311425 0.862588
-0.103397 -0.313266 0.864332
-0.104495 -0.313295 0.864308
-0.106658 -0.313244 0.864211
-0.107802 -0.313785 0.864293
-0.107701 -0.313164 0.864133
-0.108817 -0.313586 0.864179
-0.108722 -0.313007 0.864015
-0.10559 -0.313281 0.864267
-0.110812 -0.312886 0.863774
-0.110681 -0.312438 0.86361
-0.11175 -0.312536 0.863494
-0.111589 -0.312122 0.863315
-0.109826 -0.313263 0.864006
-0.109719 -0.312751 0.863843
-0.112832 -0.312611 0.863351
-0.113624 -0.312371 0.863045
-0.110061 -0.314045 0.86419
-0.110942 -0.313275 0.863899
-0.109922 -0.313684 0.864115
-0.108912 -0.314067 0.864279
-0.111927 -0.312913 0.86364
-0.107943 -0.314355 0.864387
-0.110341 -0.31617 0.8647
-0.109697 -0.315862 0.864556
-0.110299 -0.314389 0.864256
-0.107338 -0.316683 0.864429
-0.107175 -0.317201 0.864319
-0.107599 -0.316162 0.864485
-0.109662 -0.319724 0.862374
-0.108981 -0.319448 0.862711
-0.11032 -0.319598 0.862314
-0.108222 -0.31918 0.863041
-0.111249 -0.31954 0.8621
-0.112129 -0.319532 0.861797
-0.104769 -0.322875 0.851899
-0.104602 -0.322707 0.851759
-0.104366 -0.323121 0.85184
-0.10426 -0.322908 0.8517
-0.105721 -0.321804 0.85191
-0.105271 -0.32169 0.851733
-0.105403 -0.322184 0.851916
-0.105031 -0.322073 0.851753
-0.105099 -0.322552 0.85192
-0.104827 -0.32242 0.85177
-0.10572 -0.322324 0.852107
-0.106096 -0.321955 0.852124
-0.103909 -0.323484 0.851944
-0.103209 -0.323631 0.851911
-0.104468 -0.323279 0.852005
-0.104925 -0.323014 0.852064
-0.105335 -0.322686 0.852094
-0.104569 -0.318944 0.855002
-0.104164 -0.319237 0.854728
-0.104639 -0.3194 0.854875
-0.104567 -0.318496 0.855042
-0.103902 -0.319085 0.854596
-0.10425 -0.319436 0.854248
-0.10415 -0.319328 0.854303
-0.106641 -0.320035 0.853847
-0.106545 -0.319981 0.853704
-0.106301 -0.320152 0.85367
-0.106023 -0.320667 0.853772
-0.104554 -0.320906 0.855554
-0.104382 -0.320964 0.855594
-0.104989 -0.321035 0.855331
-0.104515 -0.321064 0.855494
-0.103589 -0.321024 0.855649
-0.103588 -0.320912 0.85571
-0.10362 -0.320814 0.855728
-0.104203 -0.321975 0.85502
-0.104013 -0.322043 0.854999
-0.104593 -0.322068 0.854902
-0.104091 -0.322123 0.85493
-0.103326 -0.322119 0.855008
-0.103362 -0.322017 0.855075
-0.103412 -0.321918 0.855131
-0.113254 -0.316024 0.865182
-0.114092 -0.315684 0.865072
-0.115057 -0.315412 0.864952
-0.114407 -0.316765 0.865935
-0.113728 -0.317002 0.865915
-0.113117 -0.317231 0.865853
-0.113778 -0.316408 0.865551
-0.113073 -0.316699 0.865564
-0.112426 -0.316977 0.865522
-0.112493 -0.316364 0.865224
-0.111655 -0.316681 0.865165
-0.114541 -0.31612 0.865481
-0.115309 -0.315915 0.865415
-0.115113 -0.316522 0.865891
-0.115766 -0.316318 0.865809
-0.115688 -0.315064 0.864653
-0.116293 -0.31485 0.864408
-0.116834 -0.315303 0.86479
-0.117485 -0.315731 0.865161
-0.116332 -0.315478 0.865012
-0.117071 -0.315874 0.865359
-0.115922 -0.315701 0.865244
-0.11668 -0.31602 0.865535
-0.116244 -0.316142 0.86567
-0.111162 -0.317074 0.865155
-0.110702 -0.317385 0.865071
-0.111892 -0.317258 0.865462
-0.112596 -0.317455 0.865774
-0.111429 -0.317521 0.865371
-0.112141 -0.317676 0.865673
-0.11173 -0.317887 0.865544
-0.111407 -0.318072 0.865406
-0.113874 -0.317488 0.866198
-0.114626 -0.317742 0.866521
-0.113336 -0.317666 0.866092
-0.114048 -0.317877 0.866385
-0.11285 -0.317845 0.865961
-0.113508 -0.318013 0.866218
-0.115164 -0.317122 0.866326
-0.115935 -0.317458 0.866675
-0.114493 -0.317309 0.866285
-0.115266 -0.317606 0.866625
-0.111288 -0.31822 0.865313
-0.111272 -0.31833 0.865242
-0.11245 -0.318252 0.86579
-0.112826 -0.318333 0.865904
-0.113104 -0.318383 0.865974
-0.111884 -0.318308 0.865529
-0.112136 -0.318385 0.865578
-0.11234 -0.318427 0.865607
-0.111392 -0.318409 0.865225
-0.111526 -0.318451 0.865214
-0.111961 -0.318166 0.865617
-0.112384 -0.318017 0.8658
-0.112975 -0.318144 0.866018
-0.113254 -0.318387 0.865989
-0.113307 -0.318337 0.865972
-0.112468 -0.318423 0.865607
-0.11253 -0.318365 0.865593
-0.111634 -0.318445 0.865199
-0.111712 -0.318384 0.865186
-0.113457 -0.318253 0.866186
-0.114055 -0.318159 0.866425
-0.113795 -0.318325 0.866291
-0.11444 -0.318263 0.866554
-0.114631 -0.318304 0.866589
-0.114676 -0.31828 0.866561
-0.113966 -0.318345 0.866317
-0.114013 -0.318307 0.866294
-0.115264 -0.31797 0.866771
-0.115717 -0.318141 0.866924
-0.114648 -0.318066 0.866618
-0.115073 -0.318205 0.866764
-0.118481 -0.314563 0.86333
-0.118691 -0.31492 0.863677
-0.11894 -0.315257 0.863995
-0.118034 -0.314547 0.863605
-0.118309 -0.314954 0.86397
